Generation,Individual_ID,Initial_Loss,Peak_Loss,Boundary_Loss,Data_Loss,PDE_Loss
15,10,1.8431937245736791,7.625325070145821e-08,0.0,1.5137604774815194,0.0
15,11,0.04620743963545977,0.0002053359593188189,0.0,0.030680102910337747,0.0
15,12,0.13841259141786155,2.1354571097702992e-05,0.0,0.022976944263211403,0.0
15,13,0.05551599707953078,0.00018206317556803162,0.0,0.02039167306306643,0.0
15,14,0.055871499583465815,0.005685465441481109,0.0,0.017301523848342944,0.0
15,15,0.062173968368322736,2.052101043763014e-07,0.0,0.03451095912223857,0.0
15,16,0.05957553046023742,1.1316068601030736e-05,0.0,0.03231009947625436,0.0
15,17,0.06723102347740689,1.335118690833172e-07,0.0,0.037951313767708245,0.0
15,18,0.05003927239433582,0.00012898912159052382,0.0,0.02305218050939059,0.0
15,19,0.04920558317715654,0.0014875432779205486,0.0,0.02843936253710023,0.0
15,20,0.047120478187496255,4.660119630851563e-05,0.0,0.029588434639285278,0.0
15,21,0.057013701708503256,0.001797506264783894,0.0,0.017950591137125424,0.0
15,22,0.05686148123422297,5.284643970150987e-05,0.0,0.02870662278875205,0.0
15,23,0.04777191953766172,0.002747127209900098,0.0,0.02577111842118629,0.0
15,24,0.06346545397285584,0.011263915014768875,9.509584938272087e-08,0.015866975975678693,0.0
16,0,0.04091088497501105,0.004787519882842115,0.0,0.025746106589970858,0.0
16,1,0.04652259779661934,0.008786171875422251,0.0,0.022273966406972608,0.0
16,2,0.048484646368336326,0.0018420613198837827,0.0,0.026507419437949452,0.0
16,3,0.041696840476277176,0.0016339876591201904,0.0,0.028924010755379155,0.0
16,4,0.06738620568982928,3.522307235690697e-05,0.0,0.022431560654596894,0.0
16,5,1.2345210420142265,7.284777393079528e-09,0.0,1.9162034326048978,0.0
16,6,0.049554786877966224,0.0012918068177687802,0.0,0.019114269384229256,0.0
16,7,0.0632763538801743,0.00011326789487857157,0.0,0.024712580524711068,0.0
16,8,0.055437208735699,1.5572818889337164e-05,0.0,0.04280640710130943,0.0
16,9,0.06839962061501852,2.59145862814329e-05,0.0,0.03169696372741281,0.0
16,10,1.8431937245736791,7.625325070145821e-08,0.0,1.5137604774815194,0.0
16,11,0.04620743963545977,0.0002053359593188189,0.0,0.030680102910337747,0.0
16,12,0.13841259141786155,2.1354571097702992e-05,0.0,0.022976944263211403,0.0
16,13,0.05551599707953078,0.00018206317556803162,0.0,0.02039167306306643,0.0
16,14,0.055871499583465815,0.005685465441481109,0.0,0.017301523848342944,0.0
16,15,0.062173968368322736,2.052101043763014e-07,0.0,0.03451095912223857,0.0
16,16,0.05957553046023742,1.1316068601030736e-05,0.0,0.03231009947625436,0.0
16,17,0.06723102347740689,1.335118690833172e-07,0.0,0.037951313767708245,0.0
16,18,0.05003927239433582,0.00012898912159052382,0.0,0.02305218050939059,0.0
16,19,0.04920558317715654,0.0014875432779205486,0.0,0.02843936253710023,0.0
16,20,0.047120478187496255,4.660119630851563e-05,0.0,0.029588434639285278,0.0
16,21,0.057013701708503256,0.001797506264783894,0.0,0.017950591137125424,0.0
16,22,0.05686148123422297,5.284643970150987e-05,0.0,0.02870662278875205,0.0
16,23,0.04777191953766172,0.002747127209900098,0.0,0.02577111842118629,0.0
16,24,0.06346545397285584,0.011263915014768875,9.509584938272087e-08,0.015866975975678693,0.0
16,25,0.05095916393399743,2.7670362307317022e-05,0.0,0.06370816937121385,0.0
16,26,0.053065988597243374,0.0012170062379678265,0.0,0.019795827449097348,0.0
16,27,0.0524605623955607,0.001143303407433451,0.0,0.02066724145316951,0.0
16,28,0.05720115307451981,0.00011889356902644558,0.0,0.02807627338513169,0.0
16,29,0.0458723942884755,0.007925759768538366,0.0,0.022828590990929397,0.0
17,0,0.04091088497501105,0.004787519882842115,0.0,0.025746106589970858,0.0
17,1,0.04652259779661934,0.008786171875422251,0.0,0.022273966406972608,0.0
17,2,0.048484646368336326,0.0018420613198837827,0.0,0.026507419437949452,0.0
17,3,0.041696840476277176,0.0016339876591201904,0.0,0.028924010755379155,0.0
17,4,0.06738620568982928,3.522307235690697e-05,0.0,0.022431560654596894,0.0
17,5,1.2345210420142265,7.284777393079528e-09,0.0,1.9162034326048978,0.0
17,6,0.049554786877966224,0.0012918068177687802,0.0,0.019114269384229256,0.0
17,7,0.0632763538801743,0.00011326789487857157,0.0,0.024712580524711068,0.0
17,8,0.055437208735699,1.5572818889337164e-05,0.0,0.04280640710130943,0.0
17,9,0.06839962061501852,2.59145862814329e-05,0.0,0.03169696372741281,0.0
17,10,1.8431937245736791,7.625325070145821e-08,0.0,1.5137604774815194,0.0
17,11,0.04620743963545977,0.0002053359593188189,0.0,0.030680102910337747,0.0
17,12,0.13841259141786155,2.1354571097702992e-05,0.0,0.022976944263211403,0.0
17,13,0.05551599707953078,0.00018206317556803162,0.0,0.02039167306306643,0.0
17,14,0.055871499583465815,0.005685465441481109,0.0,0.017301523848342944,0.0
17,15,0.062173968368322736,2.052101043763014e-07,0.0,0.03451095912223857,0.0
17,16,0.05957553046023742,1.1316068601030736e-05,0.0,0.03231009947625436,0.0
17,17,0.06723102347740689,1.335118690833172e-07,0.0,0.037951313767708245,0.0
17,18,0.05003927239433582,0.00012898912159052382,0.0,0.02305218050939059,0.0
17,19,0.04920558317715654,0.0014875432779205486,0.0,0.02843936253710023,0.0
17,20,0.047120478187496255,4.660119630851563e-05,0.0,0.029588434639285278,0.0
17,21,0.057013701708503256,0.001797506264783894,0.0,0.017950591137125424,0.0
17,22,0.05686148123422297,5.284643970150987e-05,0.0,0.02870662278875205,0.0
17,23,0.04777191953766172,0.002747127209900098,0.0,0.02577111842118629,0.0
17,24,0.06346545397285584,0.011263915014768875,9.509584938272087e-08,0.015866975975678693,0.0
17,25,0.05095916393399743,2.7670362307317022e-05,0.0,0.06370816937121385,0.0
17,26,0.053065988597243374,0.0012170062379678265,0.0,0.019795827449097348,0.0
17,27,0.0524605623955607,0.001143303407433451,0.0,0.02066724145316951,0.0
17,28,0.05720115307451981,0.00011889356902644558,0.0,0.02807627338513169,0.0
17,29,0.0458723942884755,0.007925759768538366,0.0,0.022828590990929397,0.0
17,30,0.054777989116248864,7.765579209442278e-05,0.0,0.02848334071700801,0.0
17,31,0.05795021307893857,2.143030562189224e-05,0.0,0.039948212909204014,0.0
17,32,0.05436050553845195,1.8599089080894976e-05,0.0,0.05032873862468754,0.0
17,33,0.07837963633284133,0.0004425569089864308,0.0,0.017029114241847602,0.0
18,0,0.04091088497501105,0.004787519882842115,0.0,0.025746106589970858,0.0
18,1,0.04652259779661934,0.008786171875422251,0.0,0.022273966406972608,0.0
18,2,0.048484646368336326,0.0018420613198837827,0.0,0.026507419437949452,0.0
18,3,0.041696840476277176,0.0016339876591201904,0.0,0.028924010755379155,0.0
18,4,0.06738620568982928,3.522307235690697e-05,0.0,0.022431560654596894,0.0
18,5,1.2345210420142265,7.284777393079528e-09,0.0,1.9162034326048978,0.0
